pelayanan_id,poli_id,pelayanan_nm,pelayanan_jml
454,4,Konsultasi Dokter Konsultasi Dokter Spesialis Via Telepon (ICU) VIP,62950
455,4,Konsultasi Dokter Konsultasi Dokter Spesialis Via Telepon (ICU) VVIP,62950
456,4,Konsultasi Dokter Konsultasi Dokter Sub Spesialis Kelas I,74200
457,4,Konsultasi Dokter Konsultasi Dokter Sub Spesialis Kelas II,50200
458,4,Konsultasi Dokter Konsultasi Dokter Sub Spesialis Kelas III,16600
459,4,Konsultasi Dokter Konsultasi Dokter Sub Spesialis VIP,106200
460,4,Konsultasi Dokter Konsultasi Dokter Sub Spesialis VVIP,164200
461,4,Konsultasi Dokter Konsultasi Dokter Umum Kelas I,20200
462,4,Konsultasi Dokter Konsultasi Dokter Umum Kelas II,14200
463,4,Konsultasi Dokter Konsultasi Dokter Umum Kelas III,9400
464,4,Konsultasi Dokter Konsultasi Dokter Umum UTAMA,29200
465,4,Konsultasi Dokter Konsultasi Dokter Umum VIP,42700
466,4,Konsultasi Dokter Konsultasi Dokter Umum ICU Kelas I,29200
467,4,Konsultasi Dokter Konsultasi Dokter Umum ICU Kelas II,20200
468,4,Konsultasi Dokter Konsultasi Dokter Umum ICU Kelas III,13000
469,4,Konsultasi Dokter Konsultasi Dokter Umum ICU UTAMA,42700
470,4,Konsultasi Dokter Konsultasi Dokter Umum ICU VIP,62950
471,4,Konsultasi Dokter Konsultasi Dokter Umum Via Telepon (ICU) Kelas I,15700
472,4,Konsultasi Dokter Konsultasi Dokter Umum Via Telepon (ICU) Kelas II,11200
473,4,Konsultasi Dokter Konsultasi Dokter Umum Via Telepon (ICU) Kelas III,9250
474,4,Konsultasi Dokter Konsultasi Dokter Umum Via Telepon (ICU) UTAMA,22450
475,4,Konsultasi Dokter Konsultasi Dokter Umum Via Telepon (ICU) VIP,32575
476,4,Konsultasi Dokter Konsultasi Dokter Umum Via Telepon (ICU) VVIP,32575
477,4,Konsultasi Gizi Konsultasi Ahli Gizi Kelas I,12000
478,4,Konsultasi Gizi Konsultasi Ahli Gizi Kelas II,9500
479,4,Konsultasi Gizi Konsultasi Ahli Gizi Kelas III,8800
480,4,Konsultasi Gizi Konsultasi Ahli Gizi UTAMA,17000
481,4,Konsultasi Gizi Konsultasi Ahli Gizi VIP,19000
482,4,Konsultasi Gizi Konsultasi Ahli Gizi VVIP,19000
483,4,Konsultasi Gizi Konsultasi Ahli Gizi ICU Kelas I,17000
484,4,Konsultasi Gizi Konsultasi Ahli Gizi ICU Kelas II,13250
485,4,Konsultasi Gizi Konsultasi Ahli Gizi ICU Kelas III,8800
486,4,Konsultasi Gizi Konsultasi Ahli Gizi ICU UTAMA,24500
487,4,Konsultasi Gizi Konsultasi Ahli Gizi ICU VIP,27500
488,4,Konsultasi Gizi Konsultasi Ahli Gizi Pasien Rujukan Luar Kelas II,12000
489,4,Pelayanan Asuhan Gizi Tindakan Asuhan Gizi Kelas I,20000
490,4,Pelayanan Asuhan Gizi Tindakan Asuhan Gizi Kelas II,17500
491,4,Pelayanan Asuhan Gizi Tindakan Asuhan Gizi Kelas III,2
492,4,Pelayanan Asuhan Gizi Tindakan Asuhan Gizi UTAMA,22500
493,4,Pelayanan Asuhan Gizi Tindakan Asuhan Gizi VIP,25000
494,4,Pelayanan Asuhan Gizi Tindakan Asuhan Gizi VVIP,25000
495,4,Pelayanan Asuhan Gizi (ICU) Tindakan Asuhan Gizi (ICU) Kelas I,27500
496,4,Pelayanan Asuhan Gizi (ICU) Tindakan Asuhan Gizi (ICU) Kelas II,23750
497,4,Pelayanan Asuhan Gizi (ICU) Tindakan Asuhan Gizi (ICU) Kelas III,2
498,4,Pelayanan Asuhan Gizi (ICU) Tindakan Asuhan Gizi (ICU) UTAMA,31250
499,4,Pelayanan Asuhan Gizi (ICU) Tindakan Asuhan Gizi (ICU) VIP,35000
500,4,Pelayanan Asuhan Gizi (ICU) Tindakan Asuhan Gizi (ICU) VVIP,35000
501,4,Pelayanan Code Blue Pelayanan Code Blue (Spesialis) Kelas I,600000
502,4,Pelayanan Code Blue Pelayanan Code Blue (Spesialis) Kelas II,600000
503,4,Pelayanan Code Blue Pelayanan Code Blue (Spesialis) Kelas III,600000
504,4,Pelayanan Code Blue Pelayanan Code Blue (Spesialis) VIP,600000
505,4,Pelayanan Code Blue Pelayanan Code Blue (Spesialis) VVIP,600000
506,4,Pelayanan Code Blue Pelayanan Code Blue (Sub Spesialis) Kelas I,600000
507,4,Pelayanan Code Blue Pelayanan Code Blue (Sub Spesialis) Kelas II,600000
508,4,Pelayanan Code Blue Pelayanan Code Blue (Sub Spesialis) Kelas III,600000
509,4,Pelayanan Code Blue Pelayanan Code Blue (Sub Spesialis) VIP,600000
510,4,Pelayanan Code Blue Pelayanan Code Blue (Sub Spesialis) VVIP,600000
511,4,Pelayanan Code Blue Pelayanan Code Blue (Umum) Kelas I,600000
512,4,Pelayanan Code Blue Pelayanan Code Blue (Umum) Kelas II,600000
513,4,Pelayanan Code Blue Pelayanan Code Blue (Umum) Kelas III,600000
514,4,Pelayanan Code Blue Pelayanan Code Blue (Umum) VIP,600000
515,4,Pelayanan Code Blue Pelayanan Code Blue (Umum) VVIP,600000
516,4,Pelayanan Darah Coomb Tes Direk (DCT) Kelas I,55000
517,4,Pelayanan Darah Coomb Tes Direk (DCT) Kelas II,55000
518,4,Pelayanan Darah Coomb Tes Direk (DCT) Kelas III,55000
519,4,Pelayanan Darah Coomb Tes Direk (DCT) UTAMA,55000
520,4,Pelayanan Darah Coomb Tes Direk (DCT) VIP,55000
521,4,Pelayanan Darah Coomb Tes Direk (DCT) VVIP,55000
522,4,Pelayanan Darah Coomb Tes Indirek Kelas I,55000
523,4,Pelayanan Darah Coomb Tes Indirek Kelas II,55000
524,4,Pelayanan Darah Coomb Tes Indirek Kelas III,55000
525,4,Pelayanan Darah Coomb Tes Indirek UTAMA,55000
526,4,Pelayanan Darah Coomb Tes Indirek VIP,55000
527,4,Pelayanan Darah Coomb Tes Indirek VVIP,55000
528,4,Pelayanan Darah Cross Match dan Golongan Darah Kelas I,120000
529,4,Pelayanan Darah Cross Match dan Golongan Darah Kelas II,120000
530,4,Pelayanan Darah Cross Match dan Golongan Darah Kelas III,120000
531,4,Pelayanan Darah Cross Match dan Golongan Darah UTAMA,120000
532,4,Pelayanan Darah Cross Match dan Golongan Darah VIP,120000
533,4,Pelayanan Darah Cross Match dan Golongan Darah VVIP,120000
534,4,Pelayanan Darah UTD PMI Kantong Darah Kelas I,335000
535,4,Pelayanan Darah UTD PMI Kantong Darah Kelas II,335000
536,4,Pelayanan Darah UTD PMI Kantong Darah Kelas III,335000
537,4,Pelayanan Darah UTD PMI Kantong Darah UTAMA,335000
538,4,Pelayanan Darah UTD PMI Kantong Darah VIP,335000
539,4,Pelayanan Darah UTD PMI Kantong Darah VVIP,335000
540,4,Pelayanan Endoskopi Colonoscopy Kelas I,1300000
541,4,Pelayanan Endoskopi Colonoscopy Kelas II,1200000
542,4,Pelayanan Endoskopi Colonoscopy Kelas III,1100000
543,4,Pelayanan Endoskopi Colonoscopy UTAMA,1450000
544,4,Pelayanan Endoskopi Colonoscopy VIP,1500000
545,4,Pelayanan Endoskopi Colonoscopy + Biopsi Kelas I,1350000
546,4,Pelayanan Endoskopi Colonoscopy + Biopsi Kelas II,1250000
547,4,Pelayanan Endoskopi Colonoscopy + Biopsi Kelas III,1150000
548,4,Pelayanan Endoskopi Colonoscopy + Biopsi UTAMA,1500000
549,4,Pelayanan Endoskopi Colonoscopy + Biopsi VIP,1550000
550,4,Pelayanan Endoskopi Gastroscopy Kelas I,1000000
551,4,Pelayanan Endoskopi Gastroscopy Kelas II,900000
552,4,Pelayanan Endoskopi Gastroscopy Kelas III,800000
553,4,Pelayanan Endoskopi Gastroscopy UTAMA,1150000
554,4,Pelayanan Endoskopi Gastroscopy VIP,1200000
555,4,Pelayanan Endoskopi Gastroscopy + Biopsi Kelas I,1050000
556,4,Pelayanan Endoskopi Gastroscopy + Biopsi Kelas II,950000
557,4,Pelayanan Endoskopi Gastroscopy + Biopsi Kelas III,850000
558,4,Pelayanan Endoskopi Gastroscopy + Biopsi UTAMA,1200000
559,4,Pelayanan Endoskopi Gastroscopy + Biopsi VIP,1250000
560,4,Pelayanan Endoskopi Ligasi Endoscopy Kelas I,1400000
561,4,Pelayanan Endoskopi Ligasi Endoscopy Kelas II,1150000
562,4,Pelayanan Endoskopi Ligasi Endoscopy Kelas III,950000
563,4,Pelayanan Endoskopi Ligasi Endoscopy UTAMA,1750000
564,4,Pelayanan Endoskopi Ligasi Endoscopy VIP,2000000
565,4,Pelayanan Gawat Darurat Pelayanan Dokter Gigi Umum (IGD) Kelas II,23500
566,4,Pelayanan Gawat Darurat Pelayanan Dokter Spesialis (IGD) Kelas II,37500
567,4,Pelayanan Gawat Darurat Pelayanan Dokter Sub Spesialis (IGD) Kelas II,71500
568,4,Pelayanan Gawat Darurat Pelayanan Dokter Umum (IGD) Kelas II,12500
569,4,Pelayanan Gawat Darurat Pelayanan Dokter Umum (IGD) Kelas III,12500
570,4,Pelayanan Gawat Darurat Pemeriksaan Gawat Darurat Spesialis Kelas II,37500
571,4,Pelayanan Gawat Darurat Pemeriksaan Gawat Darurat Umum Kelas II,23500
572,4,Pelayanan Gawat Darurat Pemeriksaan Gawat Darurat Umum Kelas III,23500
573,4,Pelayanan Laboratorium APTT Lab Kelas I,50500
574,4,Pelayanan Laboratorium APTT Lab Kelas II,47500
575,4,Pelayanan Laboratorium APTT Lab Kelas III,45000
576,4,Pelayanan Laboratorium APTT Lab UTAMA,53500
577,4,Pelayanan Laboratorium APTT Lab VIP,53500
578,4,Pelayanan Laboratorium APTT Lab VVIP,53500
579,4,Pelayanan Laboratorium BGA Lab Kelas I,278500
580,4,Pelayanan Laboratorium BGA Lab Kelas II,275500
581,4,Pelayanan Laboratorium BGA Lab Kelas III,273000
582,4,Pelayanan Laboratorium BGA Lab UTAMA,281500
583,4,Pelayanan Laboratorium BGA Lab VIP,281500
584,4,Pelayanan Laboratorium BGA Lab VVIP,281500
585,4,Pelayanan Laboratorium CD4 Lab Kelas I,12500
586,4,Pelayanan Laboratorium CD4 Lab Kelas II,10500
587,4,Pelayanan Laboratorium CD4 Lab Kelas III,9000
588,4,Pelayanan Laboratorium CD4 Lab UTAMA,14500
589,4,Pelayanan Laboratorium CD4 Lab VIP,16000
590,4,Pelayanan Laboratorium CD4 Lab VVIP,16000
591,4,Pelayanan Laboratorium CK Lab Kelas I,21500
592,4,Pelayanan Laboratorium CK Lab Kelas II,19000
593,4,Pelayanan Laboratorium CK Lab Kelas III,16500
594,4,Pelayanan Laboratorium CK Lab UTAMA,24000
595,4,Pelayanan Laboratorium CK Lab VIP,26500
596,4,Pelayanan Laboratorium CK Lab VVIP,26500
597,4,Pelayanan Laboratorium CKMB Lab Kelas I,21500
598,4,Pelayanan Laboratorium CKMB Lab Kelas II,19000
599,4,Pelayanan Laboratorium CKMB Lab Kelas III,16500
600,4,Pelayanan Laboratorium CKMB Lab UTAMA,24000
601,4,Pelayanan Laboratorium CKMB Lab VIP,26500
602,4,Pelayanan Laboratorium CKMB Lab VVIP,26500
603,4,Pelayanan Laboratorium Feritin Lab Kelas I,203300
604,4,Pelayanan Laboratorium Feritin Lab Kelas II,200800
605,4,Pelayanan Laboratorium Feritin Lab Kelas III,198300
606,4,Pelayanan Laboratorium Feritin Lab UTAMA,24000
607,4,Pelayanan Laboratorium Feritin Lab VIP,208300
608,4,Pelayanan Laboratorium Feritin Lab VVIP,26500
609,4,Pelayanan Laboratorium HBA1C Lab Kelas I,103500
610,4,Pelayanan Laboratorium HBA1C Lab Kelas II,101500
611,4,Pelayanan Laboratorium HBA1C Lab Kelas III,100000
612,4,Pelayanan Laboratorium HBA1C Lab UTAMA,118240
613,4,Pelayanan Laboratorium HBA1C Lab VIP,107000
614,4,Pelayanan Laboratorium HBA1C Lab VVIP,107000
615,4,Pelayanan Laboratorium INR Lab Kelas I,45700
616,4,Pelayanan Laboratorium INR Lab Kelas II,42700
617,4,Pelayanan Laboratorium INR Lab Kelas III,40200
618,4,Pelayanan Laboratorium INR Lab UTAMA,48700
619,4,Pelayanan Laboratorium INR Lab VIP,48700
620,4,Pelayanan Laboratorium INR Lab VVIP,48700
621,4,Pelayanan Laboratorium PT Laboratorium Kelas I,45700
622,4,Pelayanan Laboratorium PT Laboratorium Kelas II,42700
623,4,Pelayanan Laboratorium PT Laboratorium Kelas III,40200
624,4,Pelayanan Laboratorium PT Laboratorium UTAMA,48700
625,4,Pelayanan Laboratorium PT Laboratorium VIP,48700
626,4,Pelayanan Laboratorium PT Laboratorium VVIP,48700
627,4,Pelayanan Laboratorium Sampling Vacutainer Lab Kelas I,14000
628,4,Pelayanan Laboratorium Sampling Vacutainer Lab Kelas II,13000
629,4,Pelayanan Laboratorium Sampling Vacutainer Lab Kelas III,12500
630,4,Pelayanan Laboratorium Sampling Vacutainer Lab UTAMA,14500
631,4,Pelayanan Laboratorium Sampling Vacutainer Lab VIP,14500
632,4,Pelayanan Laboratorium Sampling Vacutainer Lab VVIP,14500
633,4,Pelayanan Laboratorium Sampling Vacutainer Lab 2 Kelas II,13000
634,4,Pelayanan Laboratorium Serum Iron (SI) Kelas I,12500
635,4,Pelayanan Laboratorium Serum Iron (SI) Kelas II,10500
636,4,Pelayanan Laboratorium Serum Iron (SI) Kelas III,9000
637,4,Pelayanan Laboratorium Serum Iron (SI) UTAMA,14500
638,4,Pelayanan Laboratorium Serum Iron (SI) VIP,16000
639,4,Pelayanan Laboratorium Serum Iron (SI) VVIP,16000
640,4,Pelayanan Laboratorium TIBC Lab Kelas I,23500
641,4,Pelayanan Laboratorium TIBC Lab Kelas II,20500
642,4,Pelayanan Laboratorium TIBC Lab Kelas III,17000
643,4,Pelayanan Laboratorium TIBC Lab UTAMA,28000
644,4,Pelayanan Laboratorium TIBC Lab VIP,32000
645,4,Pelayanan Laboratorium TIBC Lab VVIP,32000
646,4,Pelayanan Laboratorium Troponin I Lab UTAMA,24000
647,4,Pelayanan Laboratorium Troponin I Lab VIP,0
648,4,Pelayanan Laboratorium Troponin I Lab VVIP,0
649,4,Pelayanan Laundry (IGD) Linen infeksius besar (<= 4 pcs/kg) (IGD) Kelas II,24000
650,4,Pelayanan Laundry (IGD) Linen infeksius kecil (>= 5 pcs/kg) (IGD) Kelas II,18000
651,4,Pelayanan Laundry (IGD) Linen non infeksius besar (<= 4 pcs/kg) (IGD) Kelas II,12000
652,4,Pelayanan Laundry (IGD) Linen non infeksius kecil (>= 5 pcs/kg) (IGD) Kelas II,9000
653,4,Pelayanan Mediko Legal Pengurusan Dokumen Klaim Asuransi (Mediko Legal) Kelas I,20500
654,4,Pelayanan Mediko Legal Pengurusan Dokumen Klaim Asuransi (Mediko Legal) Kelas II,20500
655,4,Pelayanan Mediko Legal Pengurusan Dokumen Klaim Asuransi (Mediko Legal) Kelas III,20500
656,4,Pelayanan Mediko Legal Pengurusan Dokumen Klaim Asuransi (Mediko Legal) UTAMA,20500
657,4,Pelayanan Mediko Legal Pengurusan Dokumen Klaim Asuransi (Mediko Legal) VIP,20500
658,4,Pelayanan Mediko Legal Surat Bebas Narkoba (Mediko Legal) Kelas I,2500
659,4,Pelayanan Mediko Legal Surat Bebas Narkoba (Mediko Legal) Kelas II,2500
660,4,Pelayanan Mediko Legal Surat Bebas Narkoba (Mediko Legal) Kelas III,2500
661,4,Pelayanan Mediko Legal Surat Bebas Narkoba (Mediko Legal) UTAMA,2500
662,4,Pelayanan Mediko Legal Surat Bebas Narkoba (Mediko Legal) VIP,2500
663,4,Pelayanan Mediko Legal Surat Calon Kepala Desa (Mediko Legal) Kelas I,3500
664,4,Pelayanan Mediko Legal Surat Calon Kepala Desa (Mediko Legal) Kelas II,3500
665,4,Pelayanan Mediko Legal Surat Calon Kepala Desa (Mediko Legal) Kelas III,3500
666,4,Pelayanan Mediko Legal Surat Calon Kepala Desa (Mediko Legal) UTAMA,3500
667,4,Pelayanan Mediko Legal Surat Calon Kepala Desa (Mediko Legal) VIP,3500
668,4,Pelayanan Mediko Legal Surat Calon Legislatif (Mediko Legal) Kelas I,3500
669,4,Pelayanan Mediko Legal Surat Calon Legislatif (Mediko Legal) Kelas II,3500
670,4,Pelayanan Mediko Legal Surat Calon Legislatif (Mediko Legal) Kelas III,3500
671,4,Pelayanan Mediko Legal Surat Calon Legislatif (Mediko Legal) UTAMA,3500
672,4,Pelayanan Mediko Legal Surat Calon Legislatif (Mediko Legal) VIP,3500
673,4,Pelayanan Mediko Legal Surat Calon Penganten (Mediko Legal) Kelas I,4000
674,4,Pelayanan Mediko Legal Surat Calon Penganten (Mediko Legal) Kelas II,4000
675,4,Pelayanan Mediko Legal Surat Calon Penganten (Mediko Legal) Kelas III,4000
676,4,Pelayanan Mediko Legal Surat Calon Penganten (Mediko Legal) UTAMA,4000
677,4,Pelayanan Mediko Legal Surat Calon Penganten (Mediko Legal) VIP,4000
678,4,Pelayanan Mediko Legal Surat Kelahiran (Mediko Legal) Kelas I,4000
679,4,Pelayanan Mediko Legal Surat Kelahiran (Mediko Legal) Kelas II,4000
680,4,Pelayanan Mediko Legal Surat Kelahiran (Mediko Legal) Kelas III,4000
681,4,Pelayanan Mediko Legal Surat Kelahiran (Mediko Legal) UTAMA,4000
682,4,Pelayanan Mediko Legal Surat Kelahiran (Mediko Legal) VIP,4000
683,4,Pelayanan Mediko Legal Surat Kematian (Mediko Legal) Kelas I,4000
684,4,Pelayanan Mediko Legal Surat Kematian (Mediko Legal) Kelas II,4000
685,4,Pelayanan Mediko Legal Surat Kematian (Mediko Legal) Kelas III,4000
686,4,Pelayanan Mediko Legal Surat Kematian (Mediko Legal) UTAMA,4000
687,4,Pelayanan Mediko Legal Surat Kematian (Mediko Legal) VIP,4000
688,4,Pelayanan Mediko Legal Surat Kematian (Mediko Legal) VVIP,4000
689,4,Pelayanan Mediko Legal Surat Keterangan Sehat (Mediko Legal) Kelas I,2500
690,4,Pelayanan Mediko Legal Surat Keterangan Sehat (Mediko Legal) Kelas II,2500
691,4,Pelayanan Mediko Legal Surat Keterangan Sehat (Mediko Legal) Kelas III,2500
692,4,Pelayanan Mediko Legal Surat Keterangan Sehat (Mediko Legal) UTAMA,2500
693,4,Pelayanan Mediko Legal Surat Keterangan Sehat (Mediko Legal) VIP,2500
694,4,Pelayanan Mediko Legal Surat Pemberkasan CPNS (Mediko Legal) Kelas I,2500
695,4,Pelayanan Mediko Legal Surat Pemberkasan CPNS (Mediko Legal) Kelas II,2500
696,4,Pelayanan Mediko Legal Surat Pemberkasan CPNS (Mediko Legal) Kelas III,2500
697,4,Pelayanan Mediko Legal Surat Pemberkasan CPNS (Mediko Legal) UTAMA,2500
698,4,Pelayanan Mediko Legal Surat Pemberkasan CPNS (Mediko Legal) VIP,2500
699,4,Pelayanan Mediko Legal Surat Pengangkatan PNS (Mediko Legal) Kelas I,17500
700,4,Pelayanan Mediko Legal Surat Pengangkatan PNS (Mediko Legal) Kelas II,17500
701,4,Pelayanan Mediko Legal Surat Pengangkatan PNS (Mediko Legal) Kelas III,17500
702,4,Pelayanan Mediko Legal Surat Pengangkatan PNS (Mediko Legal) UTAMA,17500
703,4,Pelayanan Mediko Legal Surat Pengangkatan PNS (Mediko Legal) VIP,17500
704,4,Pelayanan Mediko Legal Visum Luar Dokter Spesialis (Mediko Legal) Kelas I,25500
705,4,Pelayanan Mediko Legal Visum Luar Dokter Spesialis (Mediko Legal) Kelas II,25500
706,4,Pelayanan Mediko Legal Visum Luar Dokter Spesialis (Mediko Legal) Kelas III,25500
707,4,Pelayanan Mediko Legal Visum Luar Dokter Spesialis (Mediko Legal) UTAMA,25500
708,4,Pelayanan Mediko Legal Visum Luar Dokter Spesialis (Mediko Legal) VIP,25500
709,4,Pelayanan Mediko Legal Visum Luar Dokter Umum (Mediko Legal) Kelas I,17000
710,4,Pelayanan Mediko Legal Visum Luar Dokter Umum (Mediko Legal) Kelas II,17000
711,4,Pelayanan Mediko Legal Visum Luar Dokter Umum (Mediko Legal) Kelas III,17000
712,4,Pelayanan Mediko Legal Visum Luar Dokter Umum (Mediko Legal) UTAMA,17000
713,4,Pelayanan Mediko Legal Visum Luar Dokter Umum (Mediko Legal) VIP,17000
714,4,Pelayanan Ortodonti Besar Aktivator/Bionator/Twin Blok Kelas II,1100000
715,4,Pelayanan Ortodonti Besar Plat Aktif dengan Expansi per Rahang Kelas II,1100000
716,4,Pelayanan Ortodonti Besar Plat Aktif/Space Maintainer per Rahang/Space Regainer/Plat Aktif/Alat Removable Kelas II,1100000
717,4,Pelayanan Ortodonti Besar Retainer Kelas II,1100000
718,4,Pelayanan Ortodonti Besar Windowing Kelas II,1100000
719,4,Pelayanan Ortodonti Besar Khusus Alat Ortodontik Cekat (Bracket Metal) Kelas II,3742000
720,4,Pelayanan Ortodonti Kecil Debonding Kelas II,167000
721,4,Pelayanan Ortodonti Kecil Kontrol Alat Cekat Ringan Kelas II,167000
722,4,Pelayanan Ortodonti Kecil Kontrol Sedang Kelas II,167000
723,4,"Pelayanan Ortodonti Kecil Pemeriksaan Subjektif, Objektif dan Analisis (foto profil EO, IO), cetak studi model/model kerja Kelas II",167000
724,4,Pelayanan Ortodonti Kecil Penggantian Bracket Metal Kelas II,167000
725,4,Pelayanan Ortodonti Kecil Penggantian Bucal Tube Kelas II,167000
726,4,Pelayanan Ortodonti Kecil Penggantian Molar Band Kelas II,167000
727,4,Pelayanan Ortodonti Kecil Rebonding Bracket Metal/Bucal Tube/MOlar Band Kelas II,167000
728,4,Pelayanan Ortodonti Kecil RO Photo & Analisis Kelas II,167000
729,4,Pelayanan Ortodonti Sedang Palatal Arch/Lingual Arch/Nance Appliance/Quad Helix per Rahang Kelas II,575000
730,4,Pelayanan Ortodonti Sedang Rapid Palatal Expansion per Rahang Kelas II,575000
731,4,Pelayanan Penunjang Medis Kardiologi Ambulatory Blood Pressure Monitoring Kelas I,450000
732,4,Pelayanan Penunjang Medis Kardiologi Ambulatory Blood Pressure Monitoring Kelas II,450000
733,4,Pelayanan Penunjang Medis Kardiologi Ambulatory Blood Pressure Monitoring Kelas III,450000
734,4,Pelayanan Penunjang Medis Kardiologi Ambulatory Blood Pressure Monitoring UTAMA,450000
735,4,Pelayanan Penunjang Medis Kardiologi Ambulatory Blood Pressure Monitoring VIP,450000
736,4,Pelayanan Penunjang Medis Kardiologi Six Minute Walking Test Kelas I,150000
737,4,Pelayanan Penunjang Medis Kardiologi Six Minute Walking Test Kelas II,150000
738,4,Pelayanan Penunjang Medis Kardiologi Six Minute Walking Test Kelas III,150000
739,4,Pelayanan Penunjang Medis Kardiologi Six Minute Walking Test UTAMA,150000
740,4,Pelayanan Penunjang Medis Kardiologi Six Minute Walking Test VIP,150000
741,4,Pelayanan Penunjang Medis Kardiologi Transesophageal (TTE) Echocardiography Kelas I,475000
742,4,Pelayanan Penunjang Medis Kardiologi Transesophageal (TTE) Echocardiography Kelas II,475000
743,4,Pelayanan Penunjang Medis Kardiologi Transesophageal (TTE) Echocardiography Kelas III,475000
744,4,Pelayanan Penunjang Medis Kardiologi Transesophageal (TTE) Echocardiography UTAMA,475000
745,4,Pelayanan Penunjang Medis Kardiologi Transesophageal (TTE) Echocardiography VIP,475000
746,4,Pelayanan Penunjang Medis Kardiologi Transthoracal (TTE) Echocardiography Kelas I,400000
747,4,Pelayanan Penunjang Medis Kardiologi Transthoracal (TTE) Echocardiography Kelas II,400000
748,4,Pelayanan Penunjang Medis Kardiologi Transthoracal (TTE) Echocardiography Kelas III,400000
749,4,Pelayanan Penunjang Medis Kardiologi Transthoracal (TTE) Echocardiography UTAMA,400000
750,4,Pelayanan Penunjang Medis Kardiologi Transthoracal (TTE) Echocardiography VIP,400000
751,4,Pelayanan Penunjang Medis Kardiologi Treadmill Stress Test Kelas I,400000
752,4,Pelayanan Penunjang Medis Kardiologi Treadmill Stress Test Kelas II,400000
753,4,Pelayanan Penunjang Medis Kardiologi Treadmill Stress Test Kelas III,400000
754,4,Pelayanan Penunjang Medis Kardiologi Treadmill Stress Test UTAMA,400000
755,4,Pelayanan Penunjang Medis Kardiologi Treadmill Stress Test VIP,400000
756,4,Pelayanan Penunjang Medis Kardiologi Vaskuler Doppler Echocardiography Kelas I,425000
757,4,Pelayanan Penunjang Medis Kardiologi Vaskuler Doppler Echocardiography Kelas II,425000
758,4,Pelayanan Penunjang Medis Kardiologi Vaskuler Doppler Echocardiography Kelas III,425000
759,4,Pelayanan Penunjang Medis Kardiologi Vaskuler Doppler Echocardiography UTAMA,425000
760,4,Pelayanan Penunjang Medis Kardiologi Vaskuler Doppler Echocardiography VIP,425000
761,4,Pelayanan Penyakit Dalam (IBS) CAPD (IBS) Kelas I,1716840
762,4,Pelayanan Penyakit Dalam (IBS) CAPD (IBS) Kelas II,1387000
763,4,Pelayanan Penyakit Dalam (IBS) CAPD (IBS) UTAMA,2046680
764,4,Pelayanan Penyakit Dalam (IBS) CAPD (IBS) VIP,2385200
765,4,Pelayanan Penyakit Dalam (IBS) CAPD (IBS) VVIP,2385200
766,4,Pelayanan Penyakit Dalam (IBS) Endoskopi (IBS) Kelas I,1716840
767,4,Pelayanan Penyakit Dalam (IBS) Endoskopi (IBS) Kelas II,1387000
768,4,Pelayanan Penyakit Dalam (IBS) Endoskopi (IBS) UTAMA,2046680
769,4,Pelayanan Penyakit Dalam (IBS) Endoskopi (IBS) VIP,2385200
